Molecule,SMILES,Process_Type,Process_Param,Time_min,Temp_K,Alpha,Rate_1_min
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,4.795000000000003,438.19,0.242000571431865,0.0454426505726239
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,4.789999999999999,486.32,0.4382729430179297,0.1354101858863736
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,10.69,545.3199999999999,0.9411627258830516,0.0351897572469784
C6,OC(=O)CCCCC(=O)O,Iso,165.0,21.09755100000001,438.17,0.8934354006786739,0.007638702072663
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,15.009999999999998,510.67,0.8771965494205466,0.0117633390455716
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,10.0,485.67,0.7794010862935314,0.0334020738331065
C6,OC(=O)CCCCC(=O)O,Iso,180.0,5.2667290000000015,453.27,0.6000328531782742,0.0686330325235375
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,17.009999999999998,520.67,0.8991547823056144,0.0104563013738421
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,0.5638000000000001,443.1924374251497,0.0238221072778779,0.0535783937082015
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,14.97739729018,433.15,0.5378296099801412,0.0293392840383559
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,2.0900000000000003,459.41,0.2168051168667085,0.1576595072646897
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,38.45129000000004,443.17,0.9031626407431198,0.006891159672687
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,13.81,504.67,0.8619477765836939,0.0136512823491824
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,4.371179614513905,480.4447290319596,0.4479071012080372,0.1676667251656912
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,19.4932,453.18,0.7810139097438203,0.0150095673695543
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,10.472199053826689,541.319580644449,0.9739743973133572,0.0063192397415472
C6,OC(=O)CCCCC(=O)O,Iso,170.0,48.470000000000056,443.17,0.9723523259515257,0.0015273423791343
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,6.09,499.32,0.6041785725345351,0.1158446808570549
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,52.63164,453.17,0.9841162261499414,0.0017954027954015
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,9.29,531.3199999999999,0.8761672442478823,0.0566555091676359
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,50.19499,453.17,0.979270329043144,0.0022097265174171
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,29.31760000000002,443.1782507784431,0.9423186114235508,0.0072589679402143
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,12.79,499.5,0.763199746663951,0.0399029814869318
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,13.395608149891125,502.4512838707987,0.9754843267516,0.0199797833037097
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,20.549999999999997,438.17,0.6623941019009578,0.0150553947473115
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,14.118239999999997,453.180969760479,0.9007715557040372,0.0235409638340791
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,4.69,485.41,0.7232785849652558,0.1506632975363236
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,29.79,508.8600000000005,0.8369732953207977,0.0084121471404666
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,4.289999999999999,481.32,0.3709901271617067,0.1326653848211072
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,35.370000000000005,522.8100000000006,0.8858577668506264,0.0091897405736236
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,30.81,512.13,0.9641454035063172,0.0072419726149589
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,8.875775743744573,525.3524064510092,0.958644509815371,0.0148640041317007
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,8.17,454.9200000000001,0.4324797949415441,0.0595212427922401
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,6.889999999999999,507.32,0.6907101856048555,0.0980386636900818
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,22.55200000000001,443.1891785628743,0.8658429358137812,0.01530653923028
C6,OC(=O)CCCCC(=O)O,Iso,180.0,2.430798000000001,453.34,0.3308297907581164,0.1156237915046005
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,3.99,455.67,0.3185396032414534,0.098173051787737
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,3.99,445.13,0.164609764256028,0.044749925120736
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,37.97,529.3200000000006,0.9096330395208344,0.0090483599493974
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,18.630000000000003,480.9600000000003,0.7402505688802875,0.0110276886883485
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,47.932430000000046,443.17,0.9555351884536682,0.004060861949976
C6,OC(=O)CCCCC(=O)O,Iso,170.0,6.549999999999999,443.22,0.5374926106134328,0.0517907915833714
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,15.189999999999998,473.13,0.6639724706659116,0.0359365810893237
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,6.390000000000001,467.5,0.3798693608308502,0.0732937963951968
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,7.01,508.41,0.8843335439039798,0.0277953253316488
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,80.14500000000014,438.16,0.9877315060687876,0.00096162201979
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,24.950000000000003,496.7700000000005,0.7978447937645491,0.0078466246436353
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,26.81,501.42000000000047,0.8127533805874507,0.0080586955799356
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,71.92500000000011,438.16,0.9760393843356856,0.0018030412871031
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,16.39,475.3800000000003,0.7118719430858167,0.0144915139814717
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,6.822620000000001,453.2,0.4447890385807445,0.0435979870533798
C6,OC(=O)CCCCC(=O)O,Iso,165.0,41.398967999999954,438.17,0.9846515270164448,0.0019672199813191
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,7.3294,443.2349267065868,0.3911004313738205,0.04777731887476
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,40.41500000000001,438.17,0.863976161245886,0.005889934871204
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,3.790000000000001,454.5,0.1967306369984274,0.0654408896385686
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,3.68,475.41,0.5342861655085278,0.2092545799115638
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,10.19,486.5,0.6371254785963598,0.0567260784818226
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,32.39,515.3700000000006,0.8591792430622761,0.0087655987009986
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,73.98000000000012,438.16,0.9794976175243496,0.0015626357821561
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,53.606300000000005,453.17,0.985798829312024,0.0016572948880626
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,6.59,468.5,0.3945281201098896,0.073166106854438
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,45.78,548.8500000000008,0.9708105563256874,0.0059193835030907
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,19.90183294712273,483.84459999994056,0.9688482541420852,0.0057339448246153
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,23.840000000000003,493.9800000000004,0.7887688645934141,0.0082000762041598
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,1.1100000000000003,437.25,0.0514006224988886,0.0477088916395275
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,81.51500000000014,438.16,0.989131267121342,0.001081824772262
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,8.476179191463068,521.3606129026492,0.9513557388811386,0.0206095028105591
C6,OC(=O)CCCCC(=O)O,Iso,180.0,10.128324999999991,453.2,0.8192957358706665,0.0279999370959263
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,10.11,539.41,0.9468888186986733,0.0164245104232486
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,37.21080000000003,443.1714965060241,0.9794067286778656,0.002462416506228
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,8.29,521.3199999999999,0.8105031572250201,0.0724908999287768
C6,OC(=O)CCCCC(=O)O,Iso,180.0,21.472048999999977,453.17,0.956257433593234,0.0043492801491689
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,7.575137202299852,512.3790774188393,0.9185083558071608,0.0508805924980156
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,32.70040000000002,443.17464048192767,0.9630246656485724,0.0046785913618328
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,6.809111655943676,469.5855677418493,0.5258583916703732,0.1053372729016357
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,5.294999999999993,491.41,0.7972994314592544,0.08498029660379
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,13.168250000000008,443.2,0.5450120333706467,0.0261828504255938
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,35.29091000000003,443.18,0.8789916080770398,0.008110525765484
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,51.37500000000005,438.16,0.918072808982843,0.0040868935841006
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,37.675,438.17,0.8468496730734553,0.0074525706533599
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,27.56,503.2800000000005,0.8187429707320913,0.0081293858920482
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,2.305703937410421,447.03066451609976,0.1169002187762777,0.0634725227398912
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,6.289999999999999,501.32,0.6271152563081158,0.112466464161343
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,1.39,442.5,0.0635019239621553,0.0454638609869506
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,42.81,541.4100000000008,0.9502785551748488,0.0075638633952132
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,30.139999999999983,438.17,0.7821889463339845,0.0098085446018414
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,55.87721296720984,433.15,0.9812940304747956,0.0016423359921008
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,0.9999999999999996,448.32,0.0484457388019154,0.0527072184045242
C6,OC(=O)CCCCC(=O)O,Iso,170.0,26.855000000000015,443.17,0.9101905324905644,0.0050679997125817
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,19.412579999999977,453.1694715568862,0.9781036869904108,0.0061891662382904
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,1.6913999999999991,443.24319518072286,0.0851953698453399,0.0561239112495384
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,7.790000000000001,474.5,0.4811654735143161,0.0703250145725692
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,0.2538998387527846,436.7198516129,0.0157806655384352,0.0375510086989155
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,41.100000000000016,438.17,0.8680107666326609,0.0057697321187298
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,22.15099656262298,489.4637483870306,0.977404015328414,0.0020481109497009
C6,OC(=O)CCCCC(=O)O,Iso,170.0,34.06000000000003,443.17,0.9397480787594924,0.0031241094118656
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,8.91,527.41,0.926121288692356,0.018319646241316
C6,OC(=O)CCCCC(=O)O,Iso,180.0,12.15398999999999,453.19,0.8675564512576538,0.0183323245607521
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,20.589099999999974,453.16845736526943,0.9848212912158352,0.004271396417975
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,4.09,479.32,0.3444922399547318,0.1319615896761704
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,46.878970000000045,443.17,0.950997962785675,0.0043069747954297
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,29.45499999999998,438.17,0.7752477782910233,0.0101330920335199
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,50.68232,453.17,0.9803471950668768,0.0019335107027395
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,19.18,438.17,0.6408542494687083,0.0160590877304658
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,10.534600000000005,443.21,0.4690517781711481,0.0310887777473603
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,1.1915874995568343,448.5103806450799,0.0651773181885254,0.0644320254568923
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,11.844260966368577,463.7762129031903,0.7044135779707319,0.0631333272292094
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,5.94,449.3400000000001,0.2976224727329806,0.0601574556011621
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,13.779606330491,468.5926258064104,0.8125414462228666,0.0464781570479909
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,10.81188869878452,489.56276774179895,0.8759740686617726,0.0567544287720981
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,7.99,518.3199999999999,0.787735384286225,0.0774174659433538
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,9.584600000000002,443.2276897005988,0.4948753056153416,0.0432829909756387
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,1.79,444.67,0.1247233436928171,0.0786255772749715
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,10.04,459.57000000000016,0.5354275102660022,0.0475745800465281
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,2.39,441.13,0.0964696339989024,0.0410196260190684
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,6.063026763337598,449.3269741935302,0.3041322117322596,0.06485544713872
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,28.443420000000025,443.18,0.8117699522878313,0.0114442473135695
C6,OC(=O)CCCCC(=O)O,Iso,165.0,20.301417000000008,438.17,0.8872357086922473,0.0077377319265227
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,4.890000000000001,487.41,0.7523847125710674,0.1277637397346791
C6,OC(=O)CCCCC(=O)O,Iso,165.0,35.82602999999999,438.17,0.9710780475071782,0.0030164039713565
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,1.1,449.41,0.0907643714466203,0.1037428932406813
C6,OC(=O)CCCCC(=O)O,Iso,170.0,43.88500000000005,443.17,0.964439998181074,0.0019438903007164
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,8.744565769325785,479.2519548385992,0.7193084473538464,0.0908280199335133
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,43.37237,453.17,0.9608963025132032,0.0031764818687867
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,18.0,480.13,0.7554672794013156,0.02855796748163
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,3.89,477.32,0.3184447816405183,0.1297798247268571
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,9.09,529.3199999999999,0.8643434858128974,0.0598225873198634
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,57.60537419299983,433.15,0.9839440428241996,0.0013686133267506
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,35.61,524.13,0.9897792537434166,0.0034160248183767
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,31.603800000000028,443.18,0.8456046922691508,0.0097279793858026
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,8.357377693311168,477.3186774192492,0.6832459261232163,0.0946205561275442
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,25.80977000000002,443.18,0.7793597067137331,0.0129237546840104
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,11.839800000000004,443.2218452095808,0.5887769095988228,0.038285907418988
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,0.3973375032554216,440.52679354835993,0.0227339395890791,0.045963775406201
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,2.220797459717007,439.6941483870901,0.0906495906065594,0.0453638653268124
C6,OC(=O)CCCCC(=O)O,Iso,165.0,16.718814,438.17,0.8535630383711824,0.0108443788358221
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,12.91,567.41,0.9875236891977256,0.0105811749842077
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,8.949979503028775,456.5515935483602,0.5013058696539934,0.0707931454338572
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,3.177790048651473,468.4693483868797,0.2576837272457743,0.1381760431937542
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,1.1900000000000004,441.67,0.0800546051293967,0.0724244096546514
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,7.841022991951153,474.7409741934492,0.6325610617574782,0.0998900893107622
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,9.592206811312362,458.15706451610026,0.5468491420462637,0.0710728206643149
C6,OC(=O)CCCCC(=O)O,Iso,170.0,54.36500000000007,443.17,0.9804010731662952,0.0011802191111493
C6,OC(=O)CCCCC(=O)O,Iso,180.0,32.81577299999996,453.17,0.9862561120655478,0.0014135160484801
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,3.5900000000000003,453.5,0.1838914536751922,0.0641959166161759
C6,OC(=O)CCCCC(=O)O,Iso,165.0,40.20476699999996,438.17,0.982250065257113,0.0020983679800739
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,29.04000000000054,507.0000000000005,0.8308267726832855,0.0082707665162608
C6,OC(=O)CCCCC(=O)O,Iso,180.0,25.11824599999997,453.17,0.9696929650676182,0.0030444961044185
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,10.771438212940044,544.313425805719,0.9758929513575648,0.0062777835602457
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,6.38,451.13,0.274868114113812,0.0473324398834287
C6,OC(=O)CCCCC(=O)O,Iso,170.0,30.130000000000024,443.17,0.9253330908098768,0.0040266299086265
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,9.59,483.5,0.601219179735159,0.0615463586454431
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,7.59,514.3199999999999,0.7550089100465349,0.0844554173927484
C6,OC(=O)CCCCC(=O)O,Iso,170.0,23.580000000000013,443.17,0.8909099176936018,0.0064564927845222
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,45.21000000000003,438.17,0.8903246045880874,0.0049283128514153
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,2.59,448.67,0.189883528420808,0.086569461790932
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,45.89500000000003,438.17,0.8937004988913069,0.0048081100989418
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,38.33840000000003,443.1713998802395,0.9821370725160812,0.0021340943053976
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,15.59456,453.19,0.7122748592838977,0.020163754471429
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,11.54,463.2900000000002,0.5987759265555945,0.0354158463645047
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,54.149051741419854,433.15,0.9783027474821036,0.0018766261254875
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,23.01,550.67,0.9598884661186792,0.0095849429260207
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,11.52125843777177,462.9734774193203,0.68305206486585,0.0661341977652032
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,3.69,475.32,0.2929392455879082,0.1267535056036177
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,24.21,494.9100000000004,0.7918028927889532,0.0082000762041531
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,18.935844655461388,481.43639354833056,0.9605996228444966,0.0102003106908574
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,5.590000000000001,463.67,0.477126840744721,0.0980278253797673
C6,OC(=O)CCCCC(=O)O,Iso,170.0,31.440000000000023,443.17,0.9305170296939655,0.0036795066406417
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,32.13660000000002,443.17505771084336,0.9601554907677357,0.005088994112871
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,54.580960000000005,453.17,0.9873468242211398,0.0015191869807238
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,56.85500000000007,438.16,0.9382458359167158,0.0033656770692593
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,1.2633895248769305,437.28594193548,0.0510887457065801,0.0393359350561785
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,4.361968459967612,457.3414774192996,0.2761203616548875,0.0938464435432485
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,25.82849,453.18,0.8581229013732062,0.0095294456063601
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,11.49,553.3199999999999,0.9657603661986898,0.0249847276453541
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,60.28000000000008,438.16,0.9489498910244852,0.0030050688118386
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,1.2780468116918926,441.8752580644999,0.0599351167223544,0.0495836332258458
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,8.99,528.3199999999999,0.8581500885374291,0.0619339727546832
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,1.4799999999999995,438.18,0.0690529124055138,0.048012859981578
C6,OC(=O)CCCCC(=O)O,Iso,170.0,58.95000000000008,443.17,0.985266700013642,0.0009719451503582
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,1.9201007016341545,445.0973870967498,0.0938678590670437,0.0579049885713779
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,1.1999999999999995,450.32,0.0592813688534051,0.0643542460586682
C6,OC(=O)CCCCC(=O)O,Iso,165.0,39.80669999999997,438.17,0.9813975463325502,0.0021416468196631
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,13.590000000000002,503.5,0.7938452364459148,0.0360722952641863
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,5.568659503399041,492.4201096770395,0.6491158416019479,0.1664450419390265
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,17.969716092807182,479.0281870967205,0.9472096334820618,0.0157894923204828
C6,OC(=O)CCCCC(=O)O,Iso,165.0,33.039561000000006,438.17,0.9616265257113024,0.0036779013622748
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,9.261096818374536,481.8296580643991,0.7649000082432234,0.083341064424109
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,48.02,554.4300000000009,0.9830774461852329,0.0046655605989163
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,24.22958000000002,443.18,0.7577769668387141,0.0141060807935678
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,18.81,529.67,0.9177728078073716,0.0101658485579015
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,31.68295580614999,433.15,0.8604846439578506,0.0107664248371045
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,4.110000000000002,438.19,0.210411258031129,0.0461157859864758
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,34.23745000000003,443.18,0.8700408933667706,0.0086139495908586
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,31.106902064219994,433.15,0.8541453987298647,0.0111313883909046
C6,OC(=O)CCCCC(=O)O,Iso,180.0,6.076995,453.25,0.6527201004361042,0.0574133902403324
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,33.41111703193998,433.15,0.878151392953877,0.0095802932872542
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,12.31,561.41,0.9803853442830068,0.012792166771953
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,18.495,438.17,0.6296273424383673,0.0163896452997679
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,2.562910972346605,448.3195161289997,0.1334617216650764,0.0672911756634453
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,52.67300000000005,443.17,0.9727766459920416,0.0030764105681639
C6,OC(=O)CCCCC(=O)O,Iso,165.0,17.514948,438.17,0.8620203602192639,0.0099672479053511
C6,OC(=O)CCCCC(=O)O,Iso,170.0,15.064999999999998,443.18,0.8014414987949616,0.0155164100789321
C6,OC(=O)CCCCC(=O)O,Iso,170.0,42.575000000000045,443.17,0.9618480287390296,0.0020133149543133
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,10.8,489.67,0.8040314850852478,0.0267216590664852
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,26.49847212878,433.15,0.7936627639317039,0.0151200833044665
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,23.46,493.0500000000004,0.7856825255669186,0.0081219448065669
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,8.228217213781328,476.6742516127992,0.6708276133619399,0.0961463816678337
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,10.39,461.13,0.4631320739041938,0.0454741223822318
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,8.28461,453.2,0.5059918171643022,0.0379539312041751
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,8.575976067729886,522.3585612897392,0.9534125028830446,0.0189994104091813
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,19.48901000000001,443.19,0.6824526038165848,0.0176798854223923
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,57.41357000000006,443.17,0.9856753303910506,0.0022150156090778
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,32.65726000000003,443.18,0.8557162237578211,0.0093522881272179
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,34.1131,453.18,0.9199753936113578,0.0056683628408962
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,6.293234029394062,467.0078645160494,0.4714945616564914,0.1052221706201278
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,11.7652,453.18843096385535,0.828835469049162,0.0348648254087433
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,11.69,555.3199999999999,0.9706165526987728,0.0228733422105376
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,2.68,465.41,0.3206569804169298,0.1986734049273515
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,47.81246058018989,433.15,0.9629517881348036,0.0031021902073013
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,11.99,558.3199999999999,0.9770562782749698,0.019706264058309
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,45.32169,453.17,0.966886369770217,0.0029002660541095
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,35.08776,453.18,0.9254270278565048,0.0053862083862041
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,27.39999999999998,438.17,0.7530245131095856,0.0112149168057817
